item_id,translated_name,original_name,collection_name,shopee_id (on_shopee),,,,,,,,,,,,,,,,,,,,,,,
122283606,Dior 迪奧 包包 黑色 2WAY 二手,Dior・クリスチャン・ディオール 2WAYバッグ M1365UBOL_M900・バッグ・カバンその他・ブラック・ONE SIZE,buyma-shopee-01_a50318_Dior__Dior,49200932790,,,,,,,,,,,,,,,,,,,,,,,
123651447,Dior 迪奧 卡片夾 名片夾 黑 米色 深藍 二手,Dior・Christian Dior カードケース 黒xベージュx紺 4503025S0067・カードケース・名刺入れ・黒xベージュx紺・-,buyma-shopee-01_a51138_Dior__dior,41176185935,,,,,,,,,,,,,,,,,,,,,,,
107022291,Dior 迪奧 吊繩 刺繡 二手,Dior・ディオール　ショルダー　ストラップ　エンブロイダリー・バッグ・カバンその他・色指定なし・FREE,buyma-shopee-01_a50318_Dior__Dior,53750927316,,,,,,,,,,,,,,,,,,,,,,,
120005174,Dior 迪奧 小包包 白 深藍 二手,Dior・Christian Dior クリスチャンディオール ポーチ - 4503025E0027・ポーチ・紺x白・-,buyma-shopee-01_a50205_Dior__dior,48250947469,,,,,,,,,,,,,,,,,,,,,,,
120912274,Dior 迪奧 後背包 深藍色 二手,Dior・Christian Dior バックパック・バックパック・リュック・ネイビー・ONE SIZE,buyma-shopee-01_a50134_Dior__Dior,53350922535,,,,,,,,,,,,,,,,,,,,,,,
109976594,Dior 迪奧 戒指 CD Navy 13.5號 二手,Dior・ディオール　レディース　CD　NAVY　リング　指輪・指輪・リング・色指定なし・13-14号（約13.5号）,buyma-shopee-01_a40003_Dior__Dior,56350922230,,,,,,,,,,,,,,,,,,,,,,,
111025361,Dior 迪奧 戒指 CD Navy 二手,Dior・11号　ディオール　レディース　指輪　CD　Navy　リング・指輪・リング・色指定なし・11号,buyma-shopee-01_a40003_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
106837555,Dior 迪奧 戒指 CD Navy 二手,Dior・12号　ディオール　レディース　指輪　リング　CD　NAVY・指輪・リング・色指定なし・M(12号）,buyma-shopee-01_a40003_Dior__Dior,54950927092,,,,,,,,,,,,,,,,,,,,,,,
118479096,Dior 迪奧 戒指 CD Navy 心型 二手,Dior・11号　ディオール　CD Navy ハート　リング　指輪・指輪・リング・色指定なし・M (11号),buyma-shopee-01_a40003_Dior__Dior,48100937517,,,,,,,,,,,,,,,,,,,,,,,
108059590,Dior 迪奧 戒指 Clair D Lune 二手,Dior・ディオール　レディース　CLAIR D LUNE　 リング・指輪・リング・色指定なし・10,buyma-shopee-01_a40003_Dior__Dior,57950922222,,,,,,,,,,,,,,,,,,,,,,,
108591827,Dior 迪奧 戒指 D 13號 二手,Dior・13号　ディオール　レディース　指輪　リング・指輪・リング・色指定なし・M （13号）,buyma-shopee-01_a40003_Dior__Dior,52950917371,,,,,,,,,,,,,,,,,,,,,,,
118798219,Dior 迪奧 戒指 D 18K 到腳根長度 二手,Dior・6号　ディオール　レディース　マキシウィ　リング　K18・指輪・リング・色指定なし・6,buyma-shopee-01_a40003_Dior__Dior,43076195055,,,,,,,,,,,,,,,,,,,,,,,
107148096,Dior 迪奧 戒指 D J'Adior 13號 二手,Dior・13号　ディオール　レディース　指輪　リング　ジャディオール・指輪・リング・色指定なし・左13号、右13.3号,buyma-shopee-01_a40003_Dior__Dior,57050922348,,,,,,,,,,,,,,,,,,,,,,,
107470121,Dior 迪奧 戒指 D Sea Garden 13號 二手,Dior・13号　ディオール　レディース　指輪　リング　シーガーデン・指輪・リング・色指定なし・M （13号）,buyma-shopee-01_a40003_Dior__Dior,56550912474,,,,,,,,,,,,,,,,,,,,,,,
118614199,Dior 迪奧 戒指 D Sorbet 13號 二手,Dior・13号　ディオール　レディース　指輪　ソルベ　ワイド　リング・指輪・リング・色指定なし・M（13号）,buyma-shopee-01_a40003_Dior__Dior,45750947446,,,,,,,,,,,,,,,,,,,,,,,
108606362,Dior 迪奧 戒指 D Sorbet 男用 二手,Dior・15号　ディオール　レディース　メンズ　指輪　ソルベ・指輪・リング・色指定なし・15号,buyma-shopee-01_a40003_Dior__Dior,42176195029,,,,,,,,,,,,,,,,,,,,,,,
107320734,Dior 迪奧 戒指 D 二手,Dior・10号　クリスチャンディオール　レディース　指輪　リング・指輪・リング・色指定なし・S (10号),buyma-shopee-01_a40003_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
107292488,Dior 迪奧 戒指 D 二手,Dior・11－12号　クリスチャンディオール　レディース　指輪・指輪・リング・色指定なし・11-12号（約11.7号）,buyma-shopee-01_a40003_Dior__Dior,56550912411,,,,,,,,,,,,,,,,,,,,,,,
108059596,Dior 迪奧 戒指 D 二手,Dior・クリスチャンディオール　レディース　指輪　リング・指輪・リング・色指定なし・10,buyma-shopee-01_a40003_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
111025387,Dior 迪奧 戒指 D 艾菲爾鐵塔 圖案 二手,Dior・ディオール　レディース　指輪　エッフェル塔モチーフ　リング・指輪・リング・色指定なし・9-10号（約9.8号）,buyma-shopee-01_a40003_Dior__Dior,57850922328,,,,,,,,,,,,,,,,,,,,,,,
119215596,Dior 迪奧 戒指 D 花 二手,Dior・11.5号　ディオール　レディース　フラワー　リング・指輪・リング・色指定なし・M （11.5号）,buyma-shopee-01_a40003_Dior__Dior,41776195019,,,,,,,,,,,,,,,,,,,,,,,
123893634,Dior 迪奧 戒指 Gourmette De 銀色 二手,Dior・クリスチャン・ディオール リング 指輪 ゴルメット ドゥ・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Dior__Dior,50500917551,,,,,,,,,,,,,,,,,,,,,,,
110600826,Dior 迪奧 戒指 J'Adior 二手,Dior・11－12号　ディオール　ジャディオール　指輪　リング・指輪・リング・色指定なし・11-12号（約11.5号）,buyma-shopee-01_a40003_Dior__Dior,54600912480,,,,,,,,,,,,,,,,,,,,,,,
121436685,Dior 迪奧 戒指 Rose des Vents 金色 二手,Dior・クリスチャン・ディオール リング 指輪 ローズ デ ヴァン・指輪・リング・ゴールド・ONE SIZE,buyma-shopee-01_a40003_Dior__Dior,51600922378,,,,,,,,,,,,,,,,,,,,,,,
121928834,Dior 迪奧 戒指 Tête de Mort 銀色 二手,Dior・クリスチャン・ディオール リング 指輪 テト ドゥ モール・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Dior__Dior,53050912745,,,,,,,,,,,,,,,,,,,,,,,
121314503,Dior 迪奧 戒指 二手,Dior・ディオール　フィンガーリング　指輪　エイジングメタル・指輪・リング・色指定なし・FREE,buyma-shopee-01_a40003_Dior__Dior,55100922252,,,,,,,,,,,,,,,,,,,,,,,
116762922,Dior 迪奧 戒指 古董 二手,Dior・12号　ディオール　アンティーク調　リング　指輪・指輪・リング・色指定なし・12,buyma-shopee-01_a40003_Dior__Dior,55050917374,,,,,,,,,,,,,,,,,,,,,,,
120688964,Dior 迪奧 戒指 金色 二手,Dior・Christian Dior 指輪・指輪・リング・ゴールド・ONE SIZE,buyma-shopee-01_a40003_Dior__Dior,54500912416,,,,,,,,,,,,,,,,,,,,,,,
122280556,Dior 迪奧 戒指 金色 二手,Dior・DIOR 指輪・指輪・リング・ゴールド・ONE SIZE,buyma-shopee-01_a40003_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123684086,Dior 迪奧 戒指 金色 二手,Dior・クリスチャン・ディオール リング 指輪 JRDV95150・指輪・リング・ゴールド・ONE SIZE,buyma-shopee-01_a40003_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122361229,HERMES 愛馬仕 手提包 凱莉包 Togo 內縫 錫器灰 二手,HERMES・エルメス ケリー28 内縫い トゴ・ハンドバッグ・グリパンタン・ONE SIZE,buyma-shopee-01_a50002_HERMES__HERMES,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123613314,HERMES 愛馬仕 手提包 凱莉包 Togo 內縫 錫器灰 二手,HERMES・エルメス ケリー28 内縫い トゴ・ハンドバッグ・グリパンタン・ONE SIZE,buyma-shopee-01_a50002_HERMES__HERMES,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124201730,Dior 迪奧 戒指 金色 珍珠 二手,Dior・クリスチャン・ディオール リング 指輪 アコヤパールリング・指輪・リング・ゴールド・ONE SIZE,buyma-shopee-01_a40003_Dior__Dior,52950917571,,,,,,,,,,,,,,,,,,,,,,,
124129502,Dior 迪奧 戒指 銀色 二手,Dior・Christian Dior リング シルバー 4503025G0010・指輪・リング・シルバー・-(9号位),buyma-shopee-01_a40003_Dior__Dior,45850947312,,,,,,,,,,,,,,,,,,,,,,,
124022837,Dior 迪奧 戒指 銀色 二手,Dior・Christian Dior リング シルバー 4503025G0075・指輪・リング・シルバー・14,buyma-shopee-01_a40003_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119834734,Dior 迪奧 手拿包 二手,Dior・Christian Dior クラッチバッグ 茶 4503025E0013・クラッチバッグ・茶・-,buyma-shopee-01_a50066_Dior__Dior,50200912487,,,,,,,,,,,,,,,,,,,,,,,
118774877,Dior 迪奧 手拿包 滿版 深藍 系 二手,Dior・Christian Dior クラッチバッグ 紺系(総柄) 4503025Y0010・クラッチバッグ・紺系(総柄)・-,buyma-shopee-01_a50066_Dior__Dior,41826190846,,,,,,,,,,,,,,,,,,,,,,,
107955736,Dior 迪奧 手拿包 黑 二手,Dior・Christian Dior クラッチバッグ 黒 4503024E0006・クラッチバッグ・黒・-,buyma-shopee-01_a50066_Dior__Dior,25197715093,,,,,,,,,,,,,,,,,,,,,,,
123368639,Dior 迪奧 手提包 Book Tote 米色 中碼 二手,Dior・ディオール ブックトート ミディアム ユニオン・ハンドバッグ・ベージュ・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,50150917525,,,,,,,,,,,,,,,,,,,,,,,
120133327,Dior 迪奧 手提包 Cannage 灰色 二手,Dior・ディオール レディディオール カナージュ・ハンドバッグ・グレー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,47900947457,,,,,,,,,,,,,,,,,,,,,,,
120133322,Dior 迪奧 手提包 Cannage 灰色 粉紅色 系 二手,Dior・ディオール レディディオール カナージュ・ハンドバッグ・ピンク/グレー系・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,49250933641,,,,,,,,,,,,,,,,,,,,,,,
123894055,Dior 迪奧 手提包 Cannage 米色 中碼 二手,Dior・ディオール レディディオール カナージュ ミディアム・ハンドバッグ・ベージュ・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,40526190883,,,,,,,,,,,,,,,,,,,,,,,
120193021,Dior 迪奧 手提包 Cannage 米色 大碼 二手,Dior・ディオール レディディオール カナージュ ラージ・ハンドバッグ・ベージュ・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,45050947611,,,,,,,,,,,,,,,,,,,,,,,
120193136,Dior 迪奧 手提包 Cannage 粉紅色 系 二手,Dior・ディオール レディディオール カナージュ・ハンドバッグ・ピンク系・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,42826195066,,,,,,,,,,,,,,,,,,,,,,,
120192979,Dior 迪奧 手提包 Cannage 紅色 大碼 二手,Dior・ディオール レディディオール カナージュ ラージ・ハンドバッグ・レッド・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,40776190933,,,,,,,,,,,,,,,,,,,,,,,
120133716,Dior 迪奧 手提包 Karenina 灰色 二手,Dior・ディオール カレーニナ ハンドバッグ・ハンドバッグ・グレー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,56300922276,,,,,,,,,,,,,,,,,,,,,,,
122702472,Dior 迪奧 手提包 LITE Lady 米色 二手,Dior・ディオール レディディオール LADY D-LITE・ハンドバッグ・ベージュ・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,46000942619,,,,,,,,,,,,,,,,,,,,,,,
120132739,Dior 迪奧 手提包 LITE 灰色 二手,Dior・ディオール レディ D-LITE・ハンドバッグ・グレー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,53150912802,,,,,,,,,,,,,,,,,,,,,,,
123893996,Dior 迪奧 手提包 Mini Book Tote 波點 深藍色 白色 二手,Dior・ディオール ブックトート ミニ ドット柄・ハンドバッグ・ネイビー/ホワイト・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,45100932715,,,,,,,,,,,,,,,,,,,,,,,
123978579,Dior 迪奧 手提包 丹寧布 靛藍色 二手,Dior・Christian Dior ハンドバッグ インディゴ(デニム) 4503025O0019・ハンドバッグ・インディゴ(デ...・-,buyma-shopee-01_a50002_Dior__Dior,47600947402,,,,,,,,,,,,,,,,,,,,,,,
120971307,Dior 迪奧 手提包 橘色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・オレンジ・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,51350927448,,,,,,,,,,,,,,,,,,,,,,,
123434541,Dior 迪奧 手提包 深藍 系 二手,Dior・Christian Dior ハンドバッグ 紺系 4503025S0025・ハンドバッグ・紺系・-,buyma-shopee-01_a50002_Dior__Dior,56450917546,,,,,,,,,,,,,,,,,,,,,,,
123223819,Dior 迪奧 手提包 淺米色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・ライトベージュ・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,41926186006,,,,,,,,,,,,,,,,,,,,,,,
122359506,Dior 迪奧 手提包 淺黃色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・ライトイエロー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,47900942542,,,,,,,,,,,,,,,,,,,,,,,
122359483,Dior 迪奧 手提包 灰色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・グレー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,47500942553,,,,,,,,,,,,,,,,,,,,,,,
124157052,Dior 迪奧 手提包 灰色 綠色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・グレーグリーン・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,49950937630,,,,,,,,,,,,,,,,,,,,,,,
120133192,Dior 迪奧 手提包 珠寶首飾 黑色 二手,Dior・ディオール レディディオール ビジュー・ハンドバッグ・ブラック/マルチカラー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,51600912830,,,,,,,,,,,,,,,,,,,,,,,
124022836,Dior 迪奧 手提包 白 青色 二手,Dior・Christian Dior ハンドバッグ 青x白 4503025G0066・ハンドバッグ・青x白・-,buyma-shopee-01_a50002_Dior__Dior,44550952594,,,,,,,,,,,,,,,,,,,,,,,
123258286,Dior 迪奧 手提包 米白色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・アイボリー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,45550942594,,,,,,,,,,,,,,,,,,,,,,,
123373127,Dior 迪奧 手提包 粉紅色 二手,Dior・Christian Dior ハンドバッグ ピンク 4503025S0022・ハンドバッグ・ピンク・-,buyma-shopee-01_a50002_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121080490,Dior 迪奧 手提包 粉紅色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・ライトピンク・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120192977,Dior 迪奧 手提包 紅色 小碼 二手,Dior・ディオール レディディオール スモール・ハンドバッグ・レッド・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,49300942581,,,,,,,,,,,,,,,,,,,,,,,
120644949,Dior 迪奧 手提包 紫色 二手,Dior・Christian Dior ハンドバッグ 紫 4503025L0024・ハンドバッグ・紫・-,buyma-shopee-01_a50002_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
116638009,Dior 迪奧 手提包 藍色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・ダークブルー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123895634,Dior 迪奧 手提包 金色 二手,Dior・Christian Dior ハンドバッグ ゴールド 4503025S0075・ハンドバッグ・ゴールド・-,buyma-shopee-01_a50002_Dior__Dior,45600947472,,,,,,,,,,,,,,,,,,,,,,,
115210500,Dior 迪奧 手提包 銀色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・シルバー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,45900937797,,,,,,,,,,,,,,,,,,,,,,,
122429302,Dior 迪奧 手提包 靛藍色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・インディゴブルー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,49750942711,,,,,,,,,,,,,,,,,,,,,,,
119807249,Dior 迪奧 手提包 黃 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・イエロー・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,49650942721,,,,,,,,,,,,,,,,,,,,,,,
116997191,Dior 迪奧 手提包 黃 綠色 二手,Dior・Christian Dior ハンドバッグ・ハンドバッグ・イエローグリーン・ONE SIZE,buyma-shopee-01_a50002_Dior__Dior,48900932706,,,,,,,,,,,,,,,,,,,,,,,
114013594,Dior 迪奧 手提包 黃色 二手,Dior・Christian Dior ハンドバッグ 黄 4503024D0012・ハンドバッグ・黄・S,buyma-shopee-01_a50002_Dior__Dior,51950912749,,,,,,,,,,,,,,,,,,,,,,,
123736222,Dior 迪奧 手提包 黑 二手,Dior・Christian Dior ハンドバッグ 黒 4503025S0063・ハンドバッグ・黒・-,buyma-shopee-01_a50002_Dior__Dior,56050912684,,,,,,,,,,,,,,,,,,,,,,,
122808873,Dior 迪奧 手錶 CD 黑色 二手,Dior・クリスチャン・ディオール V3 CD124BE0C003・アナログ腕時計・ブラック・ONE SIZE,buyma-shopee-01_a40644_Dior__dior,55650927498,,,,,,,,,,,,,,,,,,,,,,,
108323337,Dior 迪奧 手錶 金色 鑽 二手,Dior・ディオール　腕時計　ダイヤ　ゴールド　ラ　デ　ドゥ・アナログ腕時計・色指定なし・FREE,buyma-shopee-01_a40644_Dior__dior,50400912756,,,,,,,,,,,,,,,,,,,,,,,
120305704,Dior 迪奧 托特包 jacquard 米色 二手,Dior・ディオール パニエシャポーバッグ  ウィッカー/ジャガード・トートバッグ・ベージュ・ONE SIZE,buyma-shopee-01_a50072_Dior__Dior,55650922653,,,,,,,,,,,,,,,,,,,,,,,
121582332,Dior 迪奧 托特包 棕色 二手,Dior・Christian Dior トートバッグ・トートバッグ・ライトブラウン・ONE SIZE,buyma-shopee-01_a50072_Dior__Dior,53800917576,,,,,,,,,,,,,,,,,,,,,,,
110823981,Dior 迪奧 托特包 深藍色 二手,Dior・ディオール トートバッグ -・トートバッグ・ネイビー・ONE SIZE,buyma-shopee-01_a50072_Dior__Dior,48300932730,,,,,,,,,,,,,,,,,,,,,,,
119375440,Dior 迪奧 托特包 灰色 二手,Dior・Christian Dior トートバッグ・トートバッグ・ライトグレー・ONE SIZE,buyma-shopee-01_a50072_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
110784051,Dior 迪奧 托特包 灰色 二手,Dior・クリスチャン・ディオール トートバッグ -・トートバッグ・グレー・ONE SIZE,buyma-shopee-01_a50072_Dior__Dior,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123845231,Dior 迪奧 托特包 白 滿版 深藍 二手,Dior・Christian Dior トートバッグ 白x紺(総柄) 4503025S0014・トートバッグ・白x紺(総柄)・-,buyma-shopee-01_a50072_Dior__Dior,54400927301,,,,,,,,,,,,,,,,,,,,,,,
124475695,Dior 迪奧 托特包 米白色 二手,Dior・Christian Dior トートバッグ・トートバッグ・アイボリー・ONE SIZE,buyma-shopee-01_a50072_Dior__Dior,52150927448,,,,,,,,,,,,,,,,,,,,,,,
123567433,Dior 迪奧 托特包 米色 二手,Dior・Christian Dior トートバッグ・トートバッグ・ベージュ・ONE SIZE,buyma-shopee-01_a50072_Dior__Dior,49750942718,,,,,,,,,,,,,,,,,,,,,,,
123978574,Dior 迪奧 托特包 米色 滿版 深藍 二手,Dior・Christian Dior トートバッグ 紺xベージュ(総柄) 4503025G0064・トートバッグ・紺xベージュ( ...・-,buyma-shopee-01_a50072_Dior__Dior,55150912787,,,,,,,,,,,,,,,,,,,,,,,
120302682,Dior 迪奧 托特包 粉紅色 白 二手,Dior・Christian Dior トートバッグ ピンクx白 4503025E0023・トートバッグ・ピンクx白・-,buyma-shopee-01_a50072_Dior__Dior,44550942682,,,,,,,,,,,,,,,,,,,,,,,
116997164,Dior 迪奧 托特包 黃 二手,Dior・Christian Dior トートバッグ・トートバッグ・イエロー・ONE SIZE,buyma-shopee-01_a50072_Dior__Dior,45000947483,,,,,,,,,,,,,,,,,,,,,,,
122702477,Dior 迪奧 斜背小包 肩背包 側肩包 30 Montaigne Oblique 灰色 二手,Dior・ディオール 30 モンテーニュ オブリーク・ショルダーバッグ・ポシェット・グレー・ONE SIZE,buyma-shopee-01_a50149_Dior__Dior,52150922582,,,,,,,,,,,,,,,,,,,,,,,
120132846,Dior 迪奧 斜背小包 肩背包 側肩包 Oblique 米色 深藍色 二手,Dior・ディオール オブリーク ウィッカー・ショルダーバッグ・ポシェット・ベージュ/ネイビー・ONE SIZE,buyma-shopee-01_a50149_Dior__Dior,51650927486,,,,,,,,,,,,,,,,,,,,,,,
120135328,Dior 迪奧 斜背小包 肩背包 側肩包 Saddle 深藍色 二手,Dior・ディオール サドルバッグ アレックスフォックストン・ショルダーバッグ・ポシェット・ネイビー/マルチカラー・ONE SIZE,buyma-shopee-01_a50149_Dior__Dior,47850947610,,,,,,,,,,,,,,,,,,,,,,,
119375251,Dior 迪奧 斜背小包 肩背包 側肩包 卡其色 綠色 二手,Dior・Christian Dior ショルダーバッグ・ショルダーバッグ・ポシェット・カーキグリーン・ONE SIZE,buyma-shopee-01_a50149_Dior__Dior,48650937565,,,,,,,,,,,,,,,,,,,,,,,
118803272,Dior 迪奧 斜背小包 肩背包 側肩包 橘色 二手,Dior・Christian Dior ショルダーバッグ オレンジ 4503025Y0007・ショルダーバッグ・ポシェット・オレンジ・-,buyma-shopee-01_a50149_Dior__Dior,56300922476,,,,,,,,,,,,,,,,,,,,,,,
122702505,HERMES 愛馬仕 手提包 大象灰 Togo Birkin 柏金包 二手,HERMES・エルメス バーキン30 トゴ エトゥープ・ハンドバッグ・エトゥープ・ONE SIZE,buyma-shopee-01_a50002_HERMES__HERMES,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122702524,HERMES 愛馬仕 手提包 大象灰 Togo Birkin 柏金包 二手,HERMES・エルメス バーキン30 トゴ エトゥープ・ハンドバッグ・エトゥープ・ONE SIZE,buyma-shopee-01_a50002_HERMES__HERMES,#N/A,,,,,,,,,,,,,,,,,,,,,,,
